country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1709,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,height  23.5 cm × width  9.0 cm × depth  6.5 cm,Figure of an elegant lady,c. 1700 - c. 1725,soapstone (metamorphic rock),"Figuur van een vrouw, resten van polychromie en beschildering zichtbaar."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1968-211,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,height  9.4 cm,Bowl with flowering plants and birds,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1707,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,height  27 cm,Squat ovoid bottle vase with a red glaze,c. 1800 - c. 1899,porcelain,"Flesvormige vaas van porselein met een gedrukt, eivormig lichaam, afgeplatte schouder en lange, cilindrische nek, bedekt met een monochroom, licht gecraqueleerd rood (sang de boeuf) glazuur. De rand is wit. Op de onderzijde binnen de voetring een doorschijnend glazuur. Monochromen."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14943-B,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  24 cm,Covered jar with women on a terrace and finial in the shape of a shishi,c. 1700,porcelain,"Trommelvormige dekselpot van porselein met handvaten in de vorm van monsterkoppen, beschilderd in onderglazuur blauw en op het glazuur rood, zwart en goud. Op de wand van de pot twee taferelen: twee vrouwen (lange lijzen) met twee bedienden in een omheinde tuin bij een paviljoen, een heeft een konijn in haar armen, de ander een waaier; de andere zijde is met vier musicerende vrouwen in een omheinde tuin. Rond de voet en de rand van de deksel een band met bolletjes in reliëf; de deksel met een rand servetwerk; de knop in de vorm van een, later in Europa polychroom beschilderde, shishi (leeuwhond). Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1698,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,diameter  12 cm,Covered jar with incised flowerpetals,c. 900 - c. 999,stoneware,"Dekselpot van steengoed met een bolvormig lichaam, bedekt met een groen glazuur. Op de wand van de pot twee rijen met ingegrifte bloembladmotieven. Op de deksel een band met ingegrifte bladmotieven. Celadon (Yue)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1994-9,https://lh6.ggpht.com/YDpPRF34UNrJumTf4YKTYf6m326uNYWO9B8A6qsavTnNCRpoHJH5uHIbJRQBABtr9FQeZfSUm_raNELKw3g4yNkIeNc=w200,height  3.1 cm,Plate with the arms of the Van Idsinga family,c. 1775 - c. 1799,porcelain,"Bord van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat het wapen van de familie Van Idsinga met een blauwe achtergrond met een zilveren roos of bloem en een paar gouden klavers. Het helmteken is een pauw en het wapen wordt omgeven door bladranken; op de wand een decoratieve band; de rand met een band met bloemranken omvat door twee decoratieve banden. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-16909-B,https://lh6.ggpht.com/YDpPRF34UNrJumTf4YKTYf6m326uNYWO9B8A6qsavTnNCRpoHJH5uHIbJRQBABtr9FQeZfSUm_raNELKw3g4yNkIeNc=w200,height  37.8 cm × width  14.2 cm × depth  11.5 cm,Pair of vases,c. 1760 - c. 1765 and/or c. 1720 - c. 1750,porcelain,"Vaas met twee oren, lichtblauw, dubbelgebuikt, afgeplat van vorm, met montuur van brons."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1994-11-A,https://lh6.ggpht.com/YDpPRF34UNrJumTf4YKTYf6m326uNYWO9B8A6qsavTnNCRpoHJH5uHIbJRQBABtr9FQeZfSUm_raNELKw3g4yNkIeNc=w200,height  6.4 cm,Cup with handle with the arms of the Van Idsinga and Kien families,c. 1750 - c. 1774,porcelain,"Oorkop van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op de wand het alliantiewapen van de families Van Idsinga en Kien. Het wapen links van de familie Van Idsinga heeft een blauwe achtergrond met een zilveren roos of bloem en een paar gouden klavers. Het wapen rechts van de familie Kien is verdeeld in vier delen: 1. en 4. een blauwe achtergrond met een gouden keper, 2. en 3. een gouden achtergrond met een zwarte maan. In het midden van het wapen is een hartschild met een blauwe achtergrond en een gouden fleur-de-lis. Bovenop de wapens is een kroon afgebeeld. De wapens zijn afgebeeld op een gouden cartouche met schelp- en bladwerk in Louis XIV-stijl. Daarachter een hermelijnen mantel in rood en wit. Het geheel wordt ondersteund door twee eenhoorns die staan op een voetstuk. Op de wand strooibloemen; de rand met een schakelpatroon. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1968-210,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,height  3.9 cm,"Fluted saucer-dish with birds, flowering plants and brushwood fences",c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1697,https://lh4.ggpht.com/U4FL1aA27giO5uGAc6nF7udeebZMtRrg7Jd60QWagZtC4T_KZSfGVSoEF3k2uxHL6zqGv4kqF1td4S6UhDPuXnEPW64=w200,height  2.7 cm,Round box with a green glaze,c. 900 - c. 999,stoneware,"Ronde doos van steengoed, bedekt met een groen glazuur. Op de onderzijde zes ongeglazuurde velden. Celadon (Yue)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15811-H-1,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  5.7 cm,Cup with twisted panels with flower sprays,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1961-25,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,,Oosters tapijt met de honderd antiquiteiten,1600 - 1699,wool,"Oosters tapijt met de honderd antiquiteiten. Middenveld: een blauwe achtergrond is bedekt met rijen van de zogenaamde honderd antiquiteiten in beige, grijsblauw en bruin, waaronder een tafel, een bloesemtak in vierkante pot, een penseelpot, een waaier, een dambord, een bel, twee samengestrikte veren, een bolvormige vaas en een staande penseel. Rand is effen beige. China, 17de eeuw? Mingperiode?"
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15125,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,,Schaal versierd met email cloisonné,c. 1700 - c. 1800,bronze (metal),"Schaal, rond, van brons, versierd met email cloisonné; middenveld met reiger tussen bloesemtakken op groen fond, waaromheen rode, witte, blauwe en gele cirkels; het opstaande rand met blauw fond, waarop vier witte velden met groene hollende paarden; uitstaande rand met bloesemtakken op wit fond, van onder blauw en groen."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1724,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  6.8 cm,Incense burner in the shape of an archaic bronze vessel,c. 1100 - c. 1300,stoneware,"Wierookbrander van steengoed in de vorm van een archaisch bronzen vat (kuei), bedekt met een grijs-groen gecraqueleerd glazuur. Het vat heeft een wijde peervorm en twee oren. Celadon (Longquan)."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1994-6,https://lh6.ggpht.com/YDpPRF34UNrJumTf4YKTYf6m326uNYWO9B8A6qsavTnNCRpoHJH5uHIbJRQBABtr9FQeZfSUm_raNELKw3g4yNkIeNc=w200,height  10.2 cm × height  8 cm,Basket with the arms of the Van Idsinga family,c. 1775 - c. 1799,porcelain,"Mand van porselein met twee gemodelleerde handvatten, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op de bodem het wapen van de familie Van Idsinga met een blauwe achtergrond met een zilveren roos of bloem en een paar gouden klavers. Het helmteken is een pauw en het wapen wordt omgeven door bladranken, om het wapen een decoratieve band; de wand is opengewerkt (ajourwerk) met op de binnenrand een band met bloemranken omvat door twee decoratieve banden. Handvatten zijn afgebroken geweest, met twee krammen opnieuw bevestigd. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1720,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  9.2 cm,Bowl with incised lotus scrolls,c. 1628 - c. 1644,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-VBR-564,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  25.3 cm,Vase with figures near a pavilion in panel decoration,c. 1800 - c. 1900,porcelain,"Vaas van porselein, beschilderd in op het glazuur blauw, rood, groen, geel, aubergine en zwart. De vaas is zwart gespikkeld met bloemranken en in reserve verschillend gevormde cartouches; op het lichaam twee langwerpige cartouches met personen voor en in een paviljoen, hiertussen telkens twee kleine cartouches met vogels op een tak en een lotusbloem; op de schouder krulwerk met bloemen afgewisseld met een vogel op een tak in een gelobd cartouche; daarboven een band met bloemtakken op zwarte spikkels met twee cartouches in reserve met personen voor en in een paviljoen. Famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-NM-14367-24,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Kleedje van kantborduurwerk met achtpuntig binnenstuk en ronde schulpenrand,c. 1925 - c. 1949,,"Kleedje van batist met rondom een rand kantborduurwerk: werk met uitgetrokken draden. Rond model met schulpenrand, het batisten binnenstuk heeft de vorm van een achtpuntige ster of bloem."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1994-11-B,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,height  6.4 cm,Cup with the arms of the Van Idsinga and Kien families,c. 1750 - c. 1774,porcelain,"Oorkop van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op de wand het alliantiewapen van de families Van Idsinga en Kien. Het wapen links van de familie Van Idsinga heeft een blauwe achtergrond met een zilveren roos of bloem en een paar gouden klavers. Het wapen rechts van de familie Kien is verdeeld in vier delen: 1. en 4. een blauwe achtergrond met een gouden keper, 2. en 3. een gouden achtergrond met een zwarte maan. In het midden van het wapen is een hartschild met een blauwe achtergrond en een gouden fleur-de-lis. Bovenop de wapens is een kroon afgebeeld. De wapens zijn afgebeeld op een gouden cartouche met schelp- en bladwerk in Louis XIV-stijl. Daarachter een hermelijnen mantel in rood en wit. Het geheel wordt ondersteund door twee eenhoorns die staan op een voetstuk. Op de wand strooibloemen; de rand met een schakelpatroon. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1465,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,height  1.6 cm × width  4.5  × depth  3.8 ,"Sierbeslag voor een riem, de bovenzijde versierd met twee phoenixen in reliëf",c. 907 - c. 1125,bronze (metal),Sierbeslag voor een riem. De bovenzijde versierd met twee phoenixen in reliëf. Langwerpig-zeshoekige gelobde zijkant. Hol met een aangeklonken bodemplaat. Binnenin textielresten.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1984-32-3,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Chinese tael weight from the wreck of the Dutch East India ship 't Vliegend Hart,1700 - 1735,copper (metal),"Koperen tael- of qiangewicht met Chinese en Europese inscripties waarmee goud en andere kostbaarheden werden gewogen. Vioolgewicht, violin-shaped weights."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1719,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  9 cm,Figure of a bird and a lidded pot,c. 618 - c. 906,earthenware,"Dekselpot van aardewerk met een bolvormig lichaam, bedekt met een groen, bruin en crèmekleurig glazuur. De deksel met bruine en groene vlekken. Sancai, Tang."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/RP-F-F04215,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Het plaatsen van een olieopslagtoren,c. 1970 - c. 1975,photographic support,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-1717,https://lh3.ggpht.com/brgHwjZU5noiQOknvSeP7O3loNLGLmzFXE_RiaBJ1yjIWhQTcr6oRdrsC86G3x06We4ujISLk0KnUlRheUrINXnsMuM=w200,height  85 cm × width  38 cm × depth  26 cm,Two guardian figures,c. 618 - c. 906,earthenware,"Graffiguur of beeld van aardewerk in de vorm van een wachter met een haarknot, gedeeltelijk bedekt met een groen en geel glazuur. Tang."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-11,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Albumblad,c. 1600 - c. 1800,paper,Albumblad met een landschap in de stijl van Ni Zan.
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-366,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,height  9 cm × length  17.1 cm × width  5.7 cm,Figure of a bird with a human head,c. -500 - c. -400,earthenware,"Beeld of graffiguur van aardewerk, met resten van een polychrome beschildering. Het figuur is in de vorm van een vogel met een mensenlijk hoofd met een snavel."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-I,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RAK-1990-15,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Moonlit River Landscape with Figures,c. 1750 - c. 1785,paper,"Hangrol, rivierlandschap met figuren bij maanlicht."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1968-218-A,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,height  12.7 cm,Pear-shaped milkjug with lotus scrolls and the 'three friends' near brushwood fences,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1968-219-B,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,height  16.7 cm,Cover of ewer with the 'three friends of winter',c. 1700 - c. 1724,porcelain,"Deksel van porselein, beschilderd op het glazuur in blauw, rood, groen, geel en zwart. Op de deksel een pijnboom en een vogel. In Europa gedecoreerd in de Japanse Kakiemon-stijl."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13471,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,height  2.2 cm,Sauver with the arms of the Trip family,c. 1740,porcelain,"Schotel van porselein, beschilderd op het glazuur in rood, zwart en goud. Op het plat het wapen van de familie Trip. Het schild heeft een ijzerrode achtergrond met daarop drie klompen afgebeeld. De vorm van het schild is in Louis XIV-stijl.  Om het wapen drie bloemtakken (iris, pioen, chrysant). Op de rand een band van ranken in goud en encre de Chine. Deze schotel was onderdeel van een theeservies. Een barst en enkele chips in de rand. Wapenporselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-MAK-290-K,https://lh3.googleusercontent.com/zUmc88v9OSYOYu9_eURdsU72QNN1I64D7bGENeTzfSjpFoa48s4rss98Yi9A_GhZTE7FqT5YC-Eu17UmtDWDZ4X85fPM-x9nbrEVMCgV=w200,,Schildering,1700 - 1750,paper,"Eén van twaalf landschappen, vingerschildering met opschrift van de schilder Gao Qipei (1662 - 1731(?)). Opmerking: Zie inv. nr. AK-MAK-290."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1984-3,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,diameter  14 cm,Waterkruik,1625 - 1675,porcelain,"Dikbuikige waterkruik met ruime, buitenwaarts gebogen monding. Handvat in de vorm van een wezel. Blauwe decoratie van bloemtakken en drie Boedhistische leeuwen in donkerblauw op wit. De koppen van de leeuwen zijn drie-dimensionaal en kunnen als draagoog worden benut. Vlakke, ronde voet. Grotendeels bedekt met aangroeisels."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-KOG-310,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,height  3.1 cm,Plate with a caricatural figure and inscription,c. 1725 - c. 1749,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/NG-1994-16-2,https://lh3.ggpht.com/f_Ft77pdMnIxNeLxbvyYHK30RlT4tys9HUMIHJy9g_KnllnNWrI3jg6AQ4A46huR9n81r8Qln83ZZLuPjCXPPH3qpPk=w200,height  3.6 cm,Oval saucer-dish with the arms of the Van der Parra family,c. 1750 - c. 1774,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/BK-1957-50,https://lh3.googleusercontent.com/57RMblD-K1GZ3y-uVC2WjyN8qOuqVka4IbG2TB4x2t0wniWgMZ8AtXm8F8EStLNnmPVv2My6_Fn50ieXkuU9Z6R1uh4J=w200,height  49.0 cm × width  104.0 cm × depth  48.0 cm × weight  22 kg,Chest,c. 1600 - c. 1700,lacquer (coating),"Kist met deksel versierd met voorstellingen in ""gesneden"" lak in rood, blauw, wit en groen op zwarte grond. Op de voorzijde de dichter Li T'ai-po dronken op audiëntie. Op de bovenzijde van de deksel de keizer die een bezoek brengt aan de, in de hemel verblijvende Yang Kuai-fei. Op de zijkanten bloemvazen en gebruiksvoorwerpen en op de achterkant bloemtakken met een goudfazant en andere vogels. De kist is aan de binnenzijde rood gelakt. De deksel steekt aan voor- en zijkanten over. Koperen slotplaat."
